,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate
2967,8a858fe756939bbb0156a065ee3426d1,301833530,5,2017-03-07 19:24:50.000000,2017-03-07 18:23:39.000000,20000.0,23800.0,30,2017-04-06 01:55:51.000000,,2017-04-06 00:00:00.000000,2017-04-06 01:26:50.000000
2968,8a858fe756939bbb0156a065ee3426d1,301893332,7,2017-05-07 02:13:16.000000,2017-05-07 01:13:08.000000,20000.0,24500.0,30,2017-06-07 13:12:54.000000,,2017-06-06 00:00:00.000000,2017-06-07 13:02:43.000000
2969,8a858ffb5b350b52015b3805c56a68d3,301882401,2,2017-04-27 14:49:18.000000,2017-04-27 13:49:06.000000,10000.0,13000.0,30,2017-06-16 13:31:32.000000,,2017-05-30 00:00:00.000000,2017-06-16 13:21:24.000000
2970,8a858e0156b782a10156d90febe93799,301745319,3,2016-10-17 10:44:00.000000,2016-10-17 09:43:52.000000,10000.0,13000.0,30,2016-11-17 16:27:04.000000,,2016-11-17 00:00:00.000000,2016-11-17 16:11:54.000000
2971,8a858e0156b782a10156d90febe93799,301845032,11,2017-03-23 15:28:49.000000,2017-03-23 14:28:42.000000,30000.0,34400.0,30,2017-04-23 07:16:00.000000,,2017-04-24 00:00:00.000000,2017-04-23 07:00:51.000000
2972,8a858e0156b782a10156d90febe93799,301790623,7,2017-01-10 09:35:39.000000,2017-01-10 08:35:30.000000,10000.0,11450.0,15,2017-01-10 11:25:35.000000,,2017-01-25 00:00:00.000000,2017-01-10 11:10:24.000000
2973,8a858e715bd3fa19015bd8374ee8611d,301891295,1,2017-05-05 15:16:42.000000,2017-05-05 14:16:00.000000,10000.0,11500.0,15,2017-05-22 11:54:23.000000,,2017-05-22 00:00:00.000000,2017-05-22 11:39:14.000000
2974,8a858ec95aa84d3c015aa851aaf302d3,301833520,1,2017-03-07 19:08:33.000000,2017-03-07 18:07:25.000000,10000.0,11500.0,15,2017-03-21 12:34:53.000000,,2017-03-23 00:00:00.000000,2017-03-21 12:19:37.000000
2975,8a858f585bfd6341015c02982e0b7aff,301938054,2,2017-06-14 07:43:35.000000,2017-06-14 06:43:29.000000,10000.0,13000.0,30,2017-07-13 23:19:45.000000,8a858f8f5bfd3cfa015c026e474b47a5,2017-07-14 00:00:00.000000,2017-07-13 23:09:35.000000
2976,8a858fe8586deed301586e21fcbe1254,301799315,3,2017-01-23 10:57:37.000000,2017-01-23 09:57:30.000000,10000.0,13000.0,30,2017-03-09 19:23:50.000000,,2017-02-22 00:00:00.000000,2017-03-09 19:08:40.000000
2977,8a858fe8586deed301586e21fcbe1254,301760359,1,2016-11-16 20:53:21.000000,2016-11-16 19:53:08.000000,10000.0,13000.0,30,2016-12-13 07:15:23.000000,,2016-12-16 00:00:00.000000,2016-12-13 07:00:12.000000
2978,8a6a96044539adf801453c576ed213c4,301720081,8,2016-09-19 07:12:02.000000,2016-09-19 06:11:53.000000,30000.0,32250.0,15,2016-09-29 17:14:32.000000,,2016-10-04 00:00:00.000000,2016-09-29 16:59:22.000000
2979,8a6a96044539adf801453c576ed213c4,301774294,11,2016-12-15 09:36:47.000000,2016-12-15 08:36:37.000000,30000.0,34400.0,30,2016-12-25 09:14:35.000000,,2017-01-16 00:00:00.000000,2016-12-25 08:59:26.000000
2980,8a6a96044539adf801453c576ed213c4,301604213,1,2016-03-25 12:11:30.000000,2016-03-25 11:11:24.000000,10000.0,11500.0,15,2016-04-10 00:02:55.000000,,2016-04-11 00:00:00.000000,2016-04-09 08:45:22.000000
2981,8a85884e548fad6501549b2ac62a44c6,301644663,1,2016-07-05 20:14:49.000000,2016-07-05 11:31:37.000000,10000.0,11500.0,15,2016-07-13 17:09:45.000000,,2016-07-20 00:00:00.000000,2016-07-13 16:54:41.000000
2982,8a8588dc5384a05f01539af1485135ae,301886811,10,2017-05-02 10:01:45.000000,2017-05-02 09:01:37.000000,40000.0,44800.0,30,2017-05-30 11:00:35.000000,,2017-06-01 00:00:00.000000,2017-05-30 10:50:08.000000
2983,8a8588dc5384a05f01539af1485135ae,301778065,6,2016-12-21 13:39:39.000000,2016-12-21 12:39:32.000000,30000.0,36800.0,60,2017-02-06 15:19:12.000000,,2017-01-20 00:00:00.000000,2017-01-18 11:33:36.000000
2984,8a8588dc5384a05f01539af1485135ae,301834789,8,2017-03-09 15:08:52.000000,2017-03-09 14:08:44.000000,40000.0,47600.0,60,2017-04-04 12:00:11.000000,,2017-04-10 00:00:00.000000,2017-04-04 11:45:01.000000
2985,8a8588fd53f1099e01540eeac7633d4c,301793532,5,2017-01-14 19:58:07.000000,2017-01-14 18:57:54.000000,15000.0,16675.0,15,2017-02-02 19:17:47.000000,,2017-01-30 00:00:00.000000,2017-02-02 19:02:38.000000
2986,8a8588fd53f1099e01540eeac7633d4c,301939157,8,2017-06-15 00:11:13.000000,2017-06-14 23:11:06.000000,20000.0,21500.0,15,2017-06-29 10:01:48.000000,,2017-06-30 00:00:00.000000,2017-06-29 09:51:39.000000
2987,8a85895054be35160154c4ecf44a240c,301759614,6,2016-11-15 15:45:12.000000,2016-11-15 14:45:03.000000,30000.0,34400.0,30,2016-12-14 13:43:02.000000,,2016-12-15 00:00:00.000000,2016-12-14 13:27:52.000000
2988,8a85895054be35160154c4ecf44a240c,301832555,10,2017-03-06 15:42:26.000000,2017-03-06 14:42:20.000000,40000.0,47600.0,60,2017-04-01 14:24:49.000000,,2017-04-05 00:00:00.000000,2017-04-01 14:09:40.000000
2989,8a85895054be35160154c4ecf44a240c,301811377,9,2017-02-06 21:19:43.000000,2017-02-06 20:19:36.000000,40000.0,47600.0,60,2017-03-06 15:39:58.000000,,2017-03-08 00:00:00.000000,2017-03-06 15:24:47.000000
2990,8a85895054be35160154c4ecf44a240c,301706848,3,2016-09-06 05:52:46.000000,2016-09-06 04:52:30.000000,20000.0,24500.0,30,2016-09-29 07:39:44.000000,,2016-10-06 00:00:00.000000,2016-09-29 07:24:34.000000
2991,8a85896653f0fed20153f9e6f6f27315,301741842,5,2016-10-11 16:51:55.000000,2016-10-11 15:51:45.000000,10000.0,12250.0,30,2016-11-07 17:40:32.000000,,2016-11-11 00:00:00.000000,2016-11-07 17:25:22.000000
2992,8a85896653f0fed20153f9e6f6f27315,301615674,2,2016-04-30 07:04:05.000000,2016-04-30 06:03:59.000000,8000.0,10400.0,30,2016-05-28 00:02:14.000000,,2016-05-30 00:00:00.000000,2016-05-27 16:33:19.000000
2993,8a85896653f0fed20153f9e6f6f27315,301857577,13,2017-04-06 10:21:04.000000,2017-04-06 09:20:56.000000,35000.0,39450.0,30,2017-05-03 22:29:27.000000,,2017-05-08 00:00:00.000000,2017-05-03 22:14:17.000000
2994,8a8589c253ace09b0153b2009e002cba,301756210,7,2016-11-08 15:29:22.000000,2016-11-08 14:29:13.000000,30000.0,34500.0,30,2016-12-01 17:36:18.000000,,2016-12-08 00:00:00.000000,2016-12-01 17:21:06.000000
2995,8a8589c253ace09b0153b2009e002cba,301949733,12,2017-06-23 20:52:30.000000,2017-06-23 19:52:23.000000,10000.0,10500.0,15,2017-07-04 17:46:35.000000,,2017-07-10 00:00:00.000000,2017-07-04 17:36:26.000000
2996,8a8589c253ace09b0153b2009e002cba,301787682,9,2017-01-05 13:27:07.000000,2017-01-05 12:26:59.000000,30000.0,34400.0,30,2017-02-01 14:13:22.000000,,2017-02-06 00:00:00.000000,2017-02-01 13:58:12.000000
2997,8a858e0256b781d80156c1a32a2f3369,301723618,3,2016-09-21 22:21:22.000000,2016-09-21 21:21:14.000000,20000.0,22250.0,15,2016-10-05 10:04:55.000000,,2016-10-06 00:00:00.000000,2016-10-05 09:49:45.000000
2998,8a858e0256b781d80156c1a32a2f3369,301924048,14,2017-06-01 15:10:32.000000,2017-06-01 14:10:15.000000,40000.0,44000.0,30,2017-07-04 15:40:06.000000,,2017-07-03 00:00:00.000000,2017-07-04 15:29:57.000000
2999,8a858e0256b781d80156c1a32a2f3369,301821664,11,2017-02-19 13:42:39.000000,2017-02-19 12:41:59.000000,40000.0,44800.0,30,2017-03-16 20:38:35.000000,,2017-03-21 00:00:00.000000,2017-03-16 20:23:25.000000
3000,8a858e0256b781d80156c1a32a2f3369,301737101,4,2016-10-05 10:13:17.000000,2016-10-05 09:13:08.000000,20000.0,22250.0,15,2016-10-17 13:16:28.000000,,2016-10-20 00:00:00.000000,2016-10-17 13:01:19.000000
3001,8a858e0a5668e69c01567a390d716175,301759604,2,2016-11-15 15:25:46.000000,2016-11-15 14:25:30.000000,10000.0,13000.0,30,2016-12-30 19:59:27.000000,,2016-12-15 00:00:00.000000,2016-12-30 19:44:18.000000
3002,8a858e0f5577f57901558109093f578c,301878914,8,2017-04-24 16:15:18.000000,2017-04-24 15:15:12.000000,20000.0,23600.0,30,2017-05-21 14:28:17.000000,,2017-05-24 00:00:00.000000,2017-05-21 14:13:08.000000
3003,8a858e0f5577f57901558109093f578c,301867298,7,2017-04-13 14:52:33.000000,2017-04-13 13:52:26.000000,20000.0,23800.0,30,2017-04-24 12:12:24.000000,,2017-05-15 00:00:00.000000,2017-04-24 11:57:14.000000
3004,8a858e215ca77c7f015caa601f6e5976,301939303,1,2017-06-15 07:47:22.000000,2017-06-15 06:46:15.000000,10000.0,11500.0,15,2017-06-29 15:24:03.000000,8a858e1d5b2510b2015b2b12369c625a,2017-06-30 00:00:00.000000,2017-06-29 15:13:54.000000
3005,8a858e345be813ea015bea87369b2395,301896791,1,2017-05-09 08:23:01.000000,2017-05-09 07:22:43.000000,10000.0,13000.0,30,2017-06-07 16:55:23.000000,,2017-06-08 00:00:00.000000,2017-06-07 16:45:14.000000
3006,8a858e4e5b66d372015b66db5e88070c,301896064,1,2017-05-08 18:43:48.000000,2017-05-08 17:43:38.000000,10000.0,11500.0,15,2017-05-26 17:33:42.000000,,2017-05-25 00:00:00.000000,2017-05-26 17:23:33.000000
3007,8a858e5856b7840c0156bbd64c3e3d2f,301754287,3,2016-11-04 05:03:45.000000,2016-11-04 04:03:36.000000,20000.0,24500.0,30,2016-12-05 01:17:37.000000,,2016-12-05 00:00:00.000000,2016-12-05 00:28:07.000000
3008,8a858e6656322b0f015643271cc23836,301924418,3,2017-06-01 22:59:01.000000,2017-06-01 21:58:54.000000,20000.0,24500.0,30,2017-06-30 14:29:45.000000,,2017-07-03 00:00:00.000000,2017-06-30 14:19:36.000000
3009,8a858e6f5668e01701566fdae56a620c,301779630,6,2016-12-23 06:25:26.000000,2016-12-23 05:25:19.000000,20000.0,23800.0,30,2017-01-19 12:24:44.000000,,2017-01-23 00:00:00.000000,2017-01-19 12:09:34.000000
3010,8a858e6f5668e01701566fdae56a620c,301741985,3,2016-10-11 20:08:57.000000,2016-10-11 19:08:47.000000,20000.0,24500.0,30,2016-11-15 19:47:37.000000,,2016-11-11 00:00:00.000000,2016-11-15 19:32:27.000000
3011,8a858e6f5668e01701566fdae56a620c,301939462,10,2017-06-15 09:56:38.000000,2017-06-15 08:55:30.000000,30000.0,34500.0,30,2017-07-17 11:45:07.000000,,2017-07-17 00:00:00.000000,2017-07-17 11:34:59.000000
3012,8a858e935b496584015b5791626f24f8,301862335,1,2017-04-10 12:26:20.000000,2017-04-10 11:26:07.000000,10000.0,13000.0,30,2017-04-29 13:31:51.000000,,2017-05-10 00:00:00.000000,2017-04-29 13:16:41.000000
3013,8a858eaf570f3a0a01571e1288e00047,301945563,7,2017-06-20 20:41:53.000000,2017-06-20 19:40:45.000000,10000.0,12250.0,30,2017-07-01 20:40:02.000000,,2017-07-20 00:00:00.000000,2017-07-01 20:29:52.000000
3014,8a858eaf570f3a0a01571e1288e00047,301737278,2,2016-10-05 13:13:27.000000,2016-10-05 12:13:17.000000,10000.0,13000.0,30,2016-11-04 00:50:06.000000,,2016-11-04 00:00:00.000000,2016-11-04 00:19:01.000000
3015,8a858ec75bfd77c4015c00bdf0a967b1,301940586,2,2017-06-16 08:45:48.000000,2017-06-16 07:45:42.000000,10000.0,11500.0,15,2017-06-24 01:49:42.000000,,2017-07-03 00:00:00.000000,2017-06-24 01:39:33.000000
3016,8a858edb552adcfd01553aaa3b64672b,301840289,3,2017-03-17 12:25:01.000000,2017-03-17 11:24:54.000000,10000.0,13000.0,30,2017-04-14 10:57:22.000000,,2017-04-17 00:00:00.000000,2017-04-14 10:42:13.000000
3017,8a858ee0560bc07701560f6f3ba9095e,301658214,1,2016-07-22 15:09:35.000000,2016-07-22 14:09:25.000000,10000.0,13000.0,30,2016-08-25 23:13:54.000000,,2016-08-22 00:00:00.000000,2016-08-25 22:58:50.000000
3018,8a858ef25c8393f8015c863b8c0549f7,301930865,1,2017-06-08 07:04:56.000000,2017-06-08 06:03:48.000000,10000.0,13000.0,30,2017-06-29 21:09:17.000000,,2017-07-10 00:00:00.000000,2017-06-29 20:59:08.000000
3019,8a858eff55a090650155bca5bc8052e0,301851068,10,2017-03-31 13:15:39.000000,2017-03-31 12:15:24.000000,30000.0,34400.0,30,2017-05-05 10:51:03.000000,,2017-05-02 00:00:00.000000,2017-05-05 10:35:55.000000
3020,8a858eff55a090650155bca5bc8052e0,301674699,2,2016-08-09 15:33:08.000000,2016-08-09 14:33:01.000000,10000.0,13000.0,30,2016-09-01 08:42:10.000000,,2016-09-08 00:00:00.000000,2016-09-01 08:27:05.000000
3021,8a858eff55a090650155bca5bc8052e0,301890913,11,2017-05-05 11:08:24.000000,2017-05-05 10:08:16.000000,30000.0,34500.0,30,2017-05-19 22:54:29.000000,,2017-06-05 00:00:00.000000,2017-05-19 22:39:19.000000
3022,8a858f0656b7820c0156bbfed27f3ba2,301762367,6,2016-11-21 10:55:59.000000,2016-11-21 09:55:50.000000,30000.0,34400.0,30,2016-12-07 09:51:43.000000,,2016-12-21 00:00:00.000000,2016-12-07 09:36:34.000000
3023,8a858f0656b7820c0156bbfed27f3ba2,301752347,5,2016-10-31 15:15:53.000000,2016-10-31 14:15:43.000000,30000.0,34500.0,30,2016-11-18 15:12:01.000000,,2016-11-30 00:00:00.000000,2016-11-18 14:56:52.000000
3024,8a858f0656b7820c0156bbfed27f3ba2,301924352,15,2017-06-01 21:09:10.000000,2017-06-01 20:09:02.000000,50000.0,52500.0,30,2017-06-07 14:10:12.000000,,2017-07-03 00:00:00.000000,2017-06-07 14:00:03.000000
3025,8a858f0656b7820c0156bbfed27f3ba2,301899347,14,2017-05-10 13:55:40.000000,2017-05-10 12:55:33.000000,40000.0,44000.0,30,2017-06-01 08:01:20.000000,,2017-06-09 00:00:00.000000,2017-06-01 07:51:10.000000
3026,8a858f0b5b5ddd79015b6151e45702f7,301865863,1,2017-04-12 13:28:30.000000,2017-04-12 12:28:13.000000,10000.0,11500.0,15,2017-04-23 13:07:41.000000,,2017-04-27 00:00:00.000000,2017-04-23 12:52:32.000000
3027,8a858f155554552501555e01e57a0269,301805420,2,2017-01-29 08:58:58.000000,2017-01-29 07:58:46.000000,10000.0,13000.0,30,2017-02-27 22:48:18.000000,,2017-02-28 00:00:00.000000,2017-02-27 22:33:06.000000
3028,8a858f155554552501555e01e57a0269,301935286,7,2017-06-11 22:29:47.000000,2017-06-11 21:29:40.000000,20000.0,24500.0,30,2017-06-30 10:47:47.000000,,2017-07-11 00:00:00.000000,2017-06-30 10:37:38.000000
3029,8a858f30551130db01552650061e4aa6,301909868,9,2017-05-16 15:56:41.000000,2017-05-16 14:56:34.000000,30000.0,39000.0,60,2017-07-28 13:01:12.000000,,2017-06-15 00:00:00.000000,2017-06-28 18:18:47.000000
3030,8a858f30551130db01552650061e4aa6,301759104,4,2016-11-14 21:26:50.000000,2016-11-14 20:26:38.000000,10000.0,13000.0,30,2016-12-09 20:37:04.000000,,2016-12-15 00:00:00.000000,2016-12-09 20:21:55.000000
3031,8a858f30551130db01552650061e4aa6,301630791,1,2016-06-10 12:36:30.000000,2016-06-10 11:36:23.000000,10000.0,13000.0,30,2016-07-08 12:30:25.000000,,2016-07-11 00:00:00.000000,2016-07-08 12:15:21.000000
3032,8a858f375b493337015b4c804080216e,301860538,1,2017-04-08 16:00:31.000000,2017-04-08 14:01:48.000000,10000.0,11500.0,15,2017-04-11 10:48:19.000000,,2017-04-24 00:00:00.000000,2017-04-11 10:33:10.000000
3033,8a858f5e5992fa95015993bf8b2f5694,301907240,5,2017-05-15 09:38:41.000000,2017-05-15 08:38:25.000000,20000.0,24500.0,30,2017-06-14 09:59:06.000000,,2017-06-14 00:00:00.000000,2017-06-14 09:48:57.000000
3034,8a858f5e5992fa95015993bf8b2f5694,301799742,1,2017-01-23 16:07:15.000000,2017-01-23 15:06:58.000000,10000.0,13000.0,30,2017-02-21 09:12:43.000000,,2017-02-23 00:00:00.000000,2017-02-21 08:57:34.000000
3035,8a858f625b43c0a1015b43eff5df430b,301858757,1,2017-04-07 07:10:42.000000,2017-04-07 06:10:30.000000,10000.0,11500.0,15,2017-04-18 09:48:30.000000,,2017-04-24 00:00:00.000000,2017-04-18 09:33:21.000000
3036,8a858f7e5c69a6e3015c7511442d2420,301942581,1,2017-06-18 09:38:50.000000,2017-06-18 08:38:42.000000,10000.0,11500.0,15,2017-07-01 01:17:02.000000,8a858f00590ac4e70159481263652a69,2017-07-03 00:00:00.000000,2017-07-01 01:06:52.000000
3037,8a858f8a558227f201558b6beb697cd8,301924016,12,2017-06-01 14:37:14.000000,2017-06-01 13:37:08.000000,30000.0,34500.0,30,2017-07-01 21:30:33.000000,,2017-07-03 00:00:00.000000,2017-07-01 21:20:25.000000
3038,8a858f8a558227f201558b6beb697cd8,301911368,11,2017-05-17 13:22:44.000000,2017-05-17 12:22:38.000000,20000.0,22250.0,15,2017-05-28 07:01:48.000000,,2017-06-01 00:00:00.000000,2017-05-28 06:51:38.000000
3039,8a858f8a558227f201558b6beb697cd8,301638765,1,2016-06-26 17:07:48.000000,2016-06-26 16:07:41.000000,5000.0,6500.0,30,2016-07-25 15:22:22.000000,,2016-07-26 00:00:00.000000,2016-07-25 15:07:19.000000
3040,8a858fa25bd92c20015be332daa35ecf,301957190,3,2017-06-30 07:53:44.000000,2017-06-30 06:53:36.000000,20000.0,22250.0,15,2017-07-14 11:42:46.000000,,2017-07-17 00:00:00.000000,2017-07-14 11:32:37.000000
3041,8a858fa55b623a05015b623bb10001c6,301918853,5,2017-05-26 13:18:23.000000,2017-05-26 12:18:16.000000,10000.0,11125.0,15,2017-05-26 14:47:26.000000,,2017-06-12 00:00:00.000000,2017-05-26 14:37:17.000000
3042,8a858fa55b623a05015b623bb10001c6,301951034,7,2017-06-25 04:58:39.000000,2017-06-25 03:58:33.000000,30000.0,34500.0,30,2017-07-25 10:17:34.000000,,2017-07-25 00:00:00.000000,2017-07-25 10:07:26.000000
3043,8a858faf5679a838015682738f813968,301846668,6,2017-03-26 06:22:09.000000,2017-03-26 05:22:02.000000,20000.0,23800.0,30,2017-04-24 15:57:49.000000,,2017-04-25 00:00:00.000000,2017-04-24 15:42:39.000000
3044,8a858faf5679a838015682738f813968,301805147,4,2017-01-28 17:10:58.000000,2017-01-28 16:10:51.000000,10000.0,13000.0,30,2017-02-24 21:44:23.000000,,2017-02-27 00:00:00.000000,2017-02-24 21:29:12.000000
3045,8a858fb65b2020b2015b2024d70705d6,301886449,1,2017-05-01 21:14:22.000000,2017-05-01 20:14:14.000000,10000.0,13000.0,30,2017-05-30 21:57:28.000000,,2017-05-31 00:00:00.000000,2017-05-30 21:47:18.000000
3046,8a858fc15b68ba6a015b7fa8a4f61664,301926001,3,2017-06-03 12:28:54.000000,2017-06-03 11:28:48.000000,10000.0,13000.0,30,2017-07-03 17:17:41.000000,,2017-07-03 00:00:00.000000,2017-07-03 17:07:33.000000
3047,8a858fd35b3ec939015b3ee758bd2cca,301903477,5,2017-05-12 15:35:56.000000,2017-05-12 14:35:49.000000,20000.0,22250.0,15,2017-05-28 20:32:12.000000,,2017-05-30 00:00:00.000000,2017-05-28 20:22:02.000000
3048,8a858fd35b3ec939015b3ee758bd2cca,301889452,4,2017-05-04 13:06:13.000000,2017-05-04 12:06:05.000000,20000.0,22250.0,15,2017-05-12 15:29:44.000000,,2017-05-19 00:00:00.000000,2017-05-12 15:14:34.000000
3049,8a858fe854ccb9610154cda3930e3ed2,301920235,8,2017-05-28 12:21:53.000000,2017-05-28 11:21:44.000000,20000.0,24500.0,30,2017-07-20 12:30:14.000000,,2017-06-28 00:00:00.000000,2017-07-20 12:20:04.000000
3050,8a858e4e5b33db76015b33f2e41c1a9c,301927655,5,2017-06-05 13:17:28.000000,2017-06-05 12:17:20.000000,20000.0,22250.0,15,2017-06-19 09:55:34.000000,,2017-06-20 00:00:00.000000,2017-06-19 09:45:24.000000
3051,8a858e5a5a0477db015a100e94100351,301810748,1,2017-02-05 22:44:45.000000,2017-02-05 21:44:34.000000,10000.0,13000.0,30,2017-02-12 01:03:19.000000,,2017-03-07 00:00:00.000000,2017-02-12 00:48:09.000000
3052,8a858e615c832be8015c84b0c149554a,301951538,4,2017-06-25 17:27:41.000000,2017-06-25 16:27:35.000000,20000.0,24500.0,30,2017-07-18 19:25:11.000000,,2017-07-25 00:00:00.000000,2017-07-18 19:15:02.000000
3053,8a858e705b3a03c7015b3dd170625b29,301958250,2,2017-06-30 19:32:49.000000,2017-06-30 18:32:43.000000,10000.0,13000.0,30,2017-07-28 19:00:10.000000,,2017-07-31 00:00:00.000000,2017-07-28 18:50:01.000000
3054,8a858e8455f96c1c0155f9d5ae7e0d97,301863525,5,2017-04-10 20:58:11.000000,2017-04-10 19:58:04.000000,20000.0,23800.0,30,2017-04-13 20:37:44.000000,,2017-05-10 00:00:00.000000,2017-04-13 20:22:35.000000
3055,8a858e8455f96c1c0155f9d5ae7e0d97,301768796,1,2016-12-03 10:19:08.000000,2016-12-03 09:18:55.000000,10000.0,13000.0,30,2017-01-03 19:54:49.000000,,2017-01-02 00:00:00.000000,2017-01-03 19:39:39.000000
3056,8a858e955631db44015636df81135c1c,301876727,2,2017-04-22 10:58:59.000000,2017-04-22 09:58:52.000000,10000.0,11500.0,15,2017-04-26 17:28:00.000000,,2017-05-08 00:00:00.000000,2017-04-26 17:12:51.000000
3057,8a858e9d5bfd7037015c0729a259179f,301943306,3,2017-06-19 09:28:34.000000,2017-06-19 08:28:28.000000,10000.0,11500.0,15,2017-06-21 21:10:04.000000,,2017-07-04 00:00:00.000000,2017-06-21 20:59:54.000000
3058,8a858ea555d9e6020155ef96851d0817,301867150,5,2017-04-13 13:01:48.000000,2017-04-13 12:01:41.000000,20000.0,21900.0,15,2017-04-25 11:37:50.000000,,2017-04-28 00:00:00.000000,2017-04-25 11:22:40.000000
3059,8a858ec05a9535db015a9d60ebd114d4,301889866,6,2017-05-04 16:40:50.000000,2017-05-04 15:40:43.000000,10000.0,11125.0,15,2017-05-19 02:22:19.000000,,2017-05-19 00:00:00.000000,2017-05-19 01:47:53.000000
3060,8a858ec05a9535db015a9d60ebd114d4,301833505,2,2017-03-07 18:46:50.000000,2017-03-07 17:46:43.000000,10000.0,11500.0,15,2017-03-13 20:37:44.000000,,2017-03-22 00:00:00.000000,2017-03-13 20:22:34.000000
3061,8a858ec05a9535db015a9d60ebd114d4,301843933,3,2017-03-22 10:13:00.000000,2017-03-22 09:12:53.000000,10000.0,11500.0,15,2017-04-03 17:28:38.000000,,2017-04-06 00:00:00.000000,2017-04-03 17:13:29.000000
3062,8a858ec655f96b320156071dd95b4be0,301689524,2,2016-08-22 04:46:24.000000,2016-08-22 03:46:17.000000,10000.0,13000.0,30,2016-09-21 11:24:27.000000,,2016-09-21 00:00:00.000000,2016-09-21 11:09:18.000000
3063,8a858ec655f96b320156071dd95b4be0,301755362,4,2016-11-07 06:56:28.000000,2016-11-07 05:56:13.000000,20000.0,22250.0,15,2016-11-23 16:06:27.000000,,2016-11-22 00:00:00.000000,2016-11-23 15:51:18.000000
3064,8a858ed75bc9016e015bcd6b0f6b5069,301888097,1,2017-05-03 11:00:46.000000,2017-05-03 09:05:08.000000,10000.0,11500.0,15,2017-05-15 10:12:45.000000,8a858e645755e62201575e72c8b77fd5,2017-05-18 00:00:00.000000,2017-05-15 09:57:36.000000
3065,8a858ee45a1e6afb015a1fb42e13541f,301918033,5,2017-05-25 13:00:50.000000,2017-05-25 11:59:44.000000,25000.0,28750.0,30,2017-06-16 15:56:02.000000,,2017-06-26 00:00:00.000000,2017-06-16 15:45:52.000000
3066,8a858ee755a0c84a0155b9c44fbe72c9,301968824,1,2017-07-08 06:25:57.000000,2017-07-08 05:25:50.000000,10000.0,13000.0,30,2017-07-13 08:09:23.000000,,2017-08-07 00:00:00.000000,2017-07-13 07:59:14.000000
3067,8a858efe5a408737015a411807b52fef,301900950,5,2017-05-11 11:03:19.000000,2017-05-11 10:03:10.000000,20000.0,24500.0,30,2017-06-02 10:59:23.000000,,2017-06-12 00:00:00.000000,2017-06-02 10:49:14.000000
3068,8a858f045bc9690c015bc9a82a3c19aa,301887337,1,2017-05-02 16:20:44.000000,2017-05-02 15:20:30.000000,10000.0,13000.0,30,2017-05-23 22:19:40.000000,8a858fc55b2548dd015b28bb609670b2,2017-06-01 00:00:00.000000,2017-05-23 22:04:30.000000
3069,8a858f165bf7b5ca015bf7b8e30e0199,301904370,1,2017-05-13 05:21:49.000000,2017-05-13 04:21:37.000000,10000.0,11500.0,15,2017-05-25 10:02:24.000000,,2017-05-30 00:00:00.000000,2017-05-25 09:52:15.000000
3070,8a858f265c2187bd015c254fcc445d6e,301916476,1,2017-05-23 15:47:50.000000,2017-05-23 14:47:43.000000,10000.0,13000.0,30,2017-06-22 15:09:29.000000,,2017-06-22 00:00:00.000000,2017-06-22 14:59:18.000000
3071,8a858f2e5cd09481015cd0a05cde084c,301948116,1,2017-06-22 17:44:06.000000,2017-06-22 16:42:57.000000,10000.0,11500.0,15,2017-07-10 11:30:18.000000,8a858e395cb1d4d9015cc0480a8943bd,2017-07-10 00:00:00.000000,2017-07-10 11:20:08.000000
3072,8a858f3455a0d8070155a1276c4e1799,301919530,7,2017-05-27 11:54:23.000000,2017-05-27 10:54:11.000000,10000.0,13000.0,30,2017-06-24 20:55:55.000000,,2017-06-28 00:00:00.000000,2017-06-24 20:45:47.000000
